StudentID,StudentName,StudentPass,GradeLevel,CurrentSubjects,Curriculum,Notes
6dbc77d6-04d4-4b62-ad61-e501b74b8705,Gran Courtois,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
755dc9ae-76c9-4e4c-b331-46e1c9003e55,Leena Matthai,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,ultriciesEu.txt
2d516d29-8f0f-4434-9a42-2ac7e2df9ab9,Allin Blackett,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
6e276e4a-7519-44d8-9ba3-39d691b9ec44,Silvana Lettice,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,id.txt
04bc039f-5813-440d-a660-c422e490a1a6,Cairistiona Ivanyushkin,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
6b37485b-6800-4ccf-8b60-d81cd462cf41,Theodoric Joburn,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,leoMaecenasPulvinar.txt
a78b7e0f-a47f-4a80-8dbb-159570cfe800,Myrvyn Howchin,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,quisquePorta.txt
a1b769de-7868-41bf-adc7-7b576a314a94,Walt Johantges,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,inEstRisus.txt
f95f0fd8-4d11-435f-89f7-adf1096a3f88,Aurelea Yakushkev,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,etiamFaucibusCursus.txt
dc078e2b-d6ee-4082-bc97-008b391b5cbd,Darrel Ingledew,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,duisAt.txt
3a36d183-a1a7-446b-8859-55f593ef3b92,Bary McPhelim,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
b560ef8a-80cf-4d93-b237-ac7d3b06c99b,Merle Scogin,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,sapienArcu.txt
23f6e5b0-4fa5-439b-89d4-2b63fbdf7ecf,Roxi Hutchence,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,amet.txt
a20c5646-0dc2-47e4-ad28-4efdec1bfdd9,Yves Oattes,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,accumsanTellusNisi.txt
22826a74-08b4-43e9-8ec1-0af6026ac872,Margot Stilgo,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
425fb2b3-214c-4efd-a27e-1ff44e8af6a0,Dante Pinke,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nullaElit.txt
f77d4fb8-a2d9-4899-91d0-6e4165d30b57,Gigi Oganesian,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,diamIdOrnare.txt
174fc717-4527-41b8-85fd-6c736e26a055,Wernher Sonier,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,ac.txt
42f8656e-71e6-4efa-a3cb-718b71f47bf4,Fern Nehl,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,suspendissePotenti.txt
7f754461-24d0-43ba-9781-5847ffca405e,Rosemaria Golden,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,cras.txt
9471404f-600b-45e0-baf7-5f8fe8f96469,Burt McKall,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
74657ec5-1b97-4ad3-8b5f-575c7262ef02,Dorian Elflain,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
4ea38925-fb0c-4948-b64a-144c234f16b7,Jacquetta Matthews,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,sollicitudin.txt
23bbebc9-45ed-4d77-82c5-52b49e871d4c,Belle Winspeare,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
905d28e3-34f2-432e-af32-82b4420e0840,Deane Cranage,pass,2,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,faucibus.txt
01ee6d00-9b36-4832-8df7-02a707e0e47b,Haven Abramson,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
93771b9a-aa81-463c-940a-8197816bc3a1,Elga Carverhill,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,lectusSuspendissePotenti.txt
4381802f-e0e2-40b7-9679-6477fb572542,Vanna Lenton,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,vulputateJusto.txt
6341edf4-2fec-492e-a28b-5337287694d6,Belvia McVeigh,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
16708d4e-319e-402f-91ff-1b9fe075b057,Kirk MacTerlagh,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,suspendisse.txt
41858cdc-fc82-4f05-8d5f-5542a5abe99d,Nert Birkmyre,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,liberoConvallis.txt
86555689-bcca-4d0d-ac0d-e325d5b58245,Gwen Potte,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nequeSapien.txt
a5968ed8-3036-4cf6-85b9-440fc14555fb,Brendon Coverdale,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
8accee86-7d6a-4c0e-8d0e-69a0231b7cba,Aeriell Daouse,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,vestibulum.txt
f293331c-2895-4470-a182-4c4bb4008e5d,Michel Gisborne,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,condimentum.txt
6ad7f20e-248a-4a39-9ac4-5f7280805cd0,Joey Foster,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
bec1c9b7-6e0b-4ff7-8963-249fdc2b0360,Roarke Cobley,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,parturient.txt
9edeaf78-a2cf-4307-8a9f-17a9842e28f1,Carney Spellacy,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,vulputate.txt
9a5a30e9-c970-4c5f-b661-638345f0bc61,Filia Sustin,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,potentiIn.txt
6d8747dd-f742-402a-81a3-71fcf9f47576,Madelin Strutton,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,at.txt
71e9737e-9c95-4221-af6b-55d705904c1d,Lianne Flori,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
85479f94-aeac-4b6b-8dae-cf0003306639,Turner Mountain,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,vivamus.txt
aba15817-694a-43dd-88cb-6e4d90d3d9bc,Garfield Brunetti,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
56f29f35-a1df-465c-962c-8b1d8bbc7d58,Joellyn Vogel,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,euMi.txt
df103daa-9a9d-4a91-9bcd-755011d61541,Cody Theodore,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,odioJusto.txt
3e599ee9-83b3-4d95-9c86-9004db86c2d1,Deborah Ravel,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,vestibulumSedMagna.txt
009ede82-b14d-44d3-9592-8714c067d481,Gil Labin,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
b217af26-52b6-4180-b2a0-f6bb318e6d94,Simonne Postlethwaite,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,blandit.txt
b40c6aa9-e4c8-49c5-9d62-575b0b4594b0,Adi Willgoose,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,pede.txt
c77409ec-67c7-477b-b662-967f0a990763,Verina Abbess,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,semperPortaVolutpat.txt
792d170f-2b01-4eb6-8ac9-dab767eb59b9,Gordy Todari,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nullaAcEnim.txt
8d8bd42a-617f-465e-b62b-bf91161351bb,Amery Roycraft,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,sedMagnaAt.txt
3bad2fa4-0670-49fe-b296-d94360226528,Dahlia Cokely,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,ligula.txt
36aefa99-4737-4626-a39d-d7114ff8bbcf,Thadeus Ettridge,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,atVelit.txt
a8555345-3e5c-4d2b-9758-b047b6b07bfa,Callie Ghidelli,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
ba2d0fdd-0c89-459f-a788-b7ef3d2e0dac,Silvio Ricciardo,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nuncProin.txt
90f906e9-ba81-4dd3-92e9-56bcaa703dd8,Gannon Spillett,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,semMaurisLaoreet.txt
17cd641e-4cb8-4583-811d-e5ba2aa166fc,Sanderson McKeady,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
5f2a58b9-0d9b-46ae-ac7a-28f231d90db7,Griff McCorley,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
791e2056-aa3c-460c-9e22-1e3b5babfdcd,Aurelea Hayth,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,potentiCras.txt
f90323e4-44a7-49fd-95aa-c259327715fa,Dona Betts,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,mattisPulvinar.txt
ed2df147-0a69-4b54-8cc9-2b75b04f2125,Niko Triebner,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
07aa941a-8371-47c2-b7b3-0aaa3a46611b,Barton Stoddart,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
c82e07ab-7c1e-46cd-91c7-019d72a25b46,Abelard Stilwell,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
c1038909-9a9d-4ba0-8f53-b5b75a750049,Westley Twigg,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,at.txt
1edbcbd4-432c-46ef-97c1-1b5632d670d5,Margarete Rodrigues,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,eratId.txt
c9896684-613c-4e1e-b7eb-2a94a4e41389,Cathe Taffarello,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,accumsanOdioCurabitur.txt
8f628b60-0242-4046-88e4-eb116a3fa649,Therese Duckworth,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,tincidunt.txt
6a0737f4-cd41-42ad-bd5b-bfe38f93cbb8,Cassi Pendlebury,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
5c231950-ef94-4b8c-b766-22fa71367770,Kelley Brenton,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,inFaucibus.txt
03b4c9be-20b8-4dec-abc2-85d19f460125,Heywood Durning,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,purusEu.txt
0482719b-4bdc-4652-be7e-a9012bf15466,Jordon Filippyev,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,utEratCurabitur.txt
b25e0ae9-daf5-4488-b245-00471052bfd8,Una Heape,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,risus.txt
56dfea24-103c-4cd4-96a9-416077325385,Sinclair Bonifazio,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
4a0697ba-0539-4c8f-9e0d-1b773682f885,Ellis Trebble,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,purusAliquet.txt
9fbc0296-97a2-4660-a1d9-17a043970f4c,Ludwig Smither,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,velPede.txt
add741c4-f378-411a-8e8a-94bc22a4ad87,Lisa Blaxill,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,urnaUtTellus.txt
d9eff3ae-407f-4b65-9ee4-6b87a9bfb6f9,Klarrisa Longina,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,auctor.txt
aae646fc-841c-4e77-83e7-844ad41a12b7,Heddi Cheetam,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
6cce4c99-b200-4779-a1b2-bbd56fcd54fc,Giovanni Armit,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
97d2045d-444c-4932-8121-af6d01a701f3,Cindelyn Dollard,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,anteIpsum.txt
9790ffd0-fd2b-40a0-b3a3-7a3f31dcd28f,Consalve Wildber,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
62febd61-6ee2-4335-a069-9ec908068c87,Dory Plowes,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
97df7f32-af05-47f1-ae61-823658c1f1db,Sanders Ryles,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nulla.txt
a950f170-8e2d-4510-be02-c144b80002f5,Ali Hillyatt,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,urnaUtTellus.txt
747b66be-9aa1-4846-86ee-d4bf46e417ba,Curtice Nyssen,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
e96ad23c-e64e-4518-8092-63208571eac6,Kelsey Drees,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,elementumPellentesque.txt
09b2b857-a97f-4024-a014-38eefa7d3a9c,Reid Duck,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,et.txt
34a4c035-4965-4e77-a3cd-0b180e570ae2,Saw Monery,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,ultricesPosuereCubilia.txt
70fab9d1-e34f-4190-8968-29aacc4f5864,Kandy Redrup,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,adipiscingMolestieHendrerit.txt
bfbf5a77-9526-4a7c-99b3-55a3f8006b38,Lib Toppes,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
395a0af3-5db8-4c73-928e-f452d6ddf433,Tommie Gladwell,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,inAnteVestibulum.txt
cc541216-acbf-4c0d-b2ba-ce09d2bd3de8,Tina Croan,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
dd61e6c1-5238-4ec1-a74f-3ff80211bd3e,Hilary Caddies,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,eratVestibulum.txt
fe4707d1-b437-4120-a740-8ee7ace025bd,Kerrill Waistall,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,montesNasceturRidiculus.txt
204575bf-c2de-49cf-987a-fb6c52c77908,Tobe Audsley,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,quisTurpisEget.txt
0932a1ad-a624-46b2-b8fa-965ff4c75e12,Claire Aguirrezabala,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,nulla.txt
f9ebc287-0ef8-4160-a4f5-a1c70d7f2e26,Sacha Twigley,pass,3,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Arithmetic,Reading,Spelling,Writing,English,Geography,U.S. history,Science,Health,Music,Visual arts,Physical education",CCSS,
